平台,link,品牌,产品,型号,类别,价格,总评价数,好评率,好评数,中评数,差评数,追评数,晒图数,标题,产品ID,抓取时间
京东,https://item.jd.com/28031398317.html,SENMEI,SENMEI洁面仪,洁面仪洗脸刷洗面仪皮肤清洁仪 超声波毛孔清洁仪  硅胶电动洗脸仪 毛孔清洁美容按摩洗脸器 KC-5000男女通用版,家用电器,459.00,0,1.0,0,0,0,0,0,洗脸刷洗面仪皮肤清洁仪 超声波毛孔清洁仪  硅胶电动洗脸仪 毛孔清洁美容按摩洗脸器 KC-5000男女通用版,28031398317,2018-05-17 23:55:36
京东,https://item.jd.com/19031921889.html,金稻,金稻洁面仪,金稻蒸脸器洁面仪面部护理套装礼盒 智能冷热喷蒸脸器+声波震动洁面仪 2件套礼盒,家用电器,599.00,0,1.0,0,0,0,0,0,"金稻蒸脸器', '面部护理套装礼盒 智能冷热喷蒸脸器+声波震动', ' 2件套礼盒",19031921889,2018-05-17 23:55:37
京东,https://item.jd.com/28284214368.html,科莱丽（Clarisonic）,科莱丽（Clarisonic）洁面仪,科莱丽 Clarisonic 洁面仪声波电动 Mia2便携型 个性纹身定制款 粉色 天蝎座,家用电器,1360.00,0,1.0,0,0,0,0,0,"科莱丽 Clarisonic ', '声波电动 Mia2便携型 个性纹身定制款 粉色 天蝎座",28284214368,2018-05-17 23:55:37
京东,https://item.jd.com/28257282431.html,南极人（Nanjiren）,南极人（Nanjiren）洁面仪,南极人（南极人）硅胶超声波洁面仪电动洗脸刷黑头粉刺毛孔清洁器美容仪家用 樱花粉,家用电器,599.00,0,1.0,0,0,0,0,0,"南极人（南极人）硅胶超声波', '电动洗脸刷黑头粉刺毛孔清洁器美容仪家用 樱花粉",28257282431,2018-05-17 23:55:37
京东,https://item.jd.com/27338519791.html,美克斯（MKS）,美克斯（MKS）洁面仪,美克斯（MKS）NV8298 声波洁面仪洗脸仪 电动洗脸仪器毛孔清洁器 白色,家用电器,298.00,0,1.0,0,0,0,0,0,"美克斯（MKS）NV8298 声波', '洗脸仪 电动洗脸仪器毛孔清洁器 白色",27338519791,2018-05-17 23:55:37
京东,https://item.jd.com/11881653129.html,金稻,金稻洁面仪,金稻 电动洁面仪硅胶洗脸刷家用毛孔清洁器超声波洗脸仪器KD308 粉色（KD-308）,家用电器,118.00,70,0.97,70,2,0,0,4,"金稻 电动', '硅胶洗脸刷家用毛孔清洁器超声波洗脸仪器KD308 粉色（KD-308",11881653129,2018-05-17 23:55:37
京东,https://item.jd.com/18118209411.html,TOUCHBeauty,TOUCHBeauty洁面仪,TOUCHBeauty 软毛电动洁面仪 卸妆洗脸去油仪器洁面刷 美眼仪美容仪二合一 绿色,家用电器,129.00,3,1.0,3,0,0,0,0,"软毛电动', ' 卸妆洗脸去油仪器洁面刷 美眼仪美容仪二合一 绿色",18118209411,2018-05-17 23:55:37
京东,https://item.jd.com/27670156416.html,西屋（Westinghouse）,西屋（Westinghouse）洁面仪,美国西屋（Westinghouse）洁面仪声波硅胶洁面仪洗脸刷 玫瑰红色,家用电器,999.00,0,1.0,0,0,0,0,0,"美国西屋（Westinghouse）', '声波硅胶', '洗脸刷 玫瑰红色",27670156416,2018-05-17 23:55:37
京东,https://item.jd.com/27359786528.html,阿美妮（imate）,阿美妮（imate）洁面仪,阿美妮（imate）硅胶电动毛孔清洁器美容按摩洁面仪,家用电器,99.00,0,1.0,0,0,0,0,0,阿美妮（imate）硅胶电动毛孔清洁器美容按摩,27359786528,2018-05-17 23:55:37
京东,https://item.jd.com/27965531409.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）洁面仪,多功能电子美容仪SC5340 电动洁面SPA仪 脸部眼部按摩洁面仪,家用电器,1062.00,0,1.0,0,0,0,0,0,多功能电子美容仪SC5340 电动洁面SPA仪 脸部眼部按摩,27965531409,2018-05-17 23:55:37
京东,https://item.jd.com/26339794492.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）洁面仪,飞利浦（PHILIPS） 女士洁肤仪电动洁面仪刷头 普通刷头SC5990,家用电器,98.00,0,1.0,0,0,0,0,0,"飞利浦（PHILIPS） 女士洁肤仪电动', '刷头 普通刷头SC5990",26339794492,2018-05-17 23:55:37
京东,https://item.jd.com/21114144725.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）洁面仪,飞利浦（PHILIPS） 男士洁面仪 带多种刷头 洗脸仪MS5031/00,家用电器,879.00,0,1.0,0,0,0,0,0,"飞利浦（PHILIPS） 男士', ' 带多种刷头 洗脸仪MS5031/00",21114144725,2018-05-17 23:55:37
京东,https://item.jd.com/28018301954.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）洁面仪,飞利浦（PHILIPS）洁肤仪 女士电子美容仪洁肤仪洗脸BSC201/00 收纳袋,家用电器,10.00,6,1.0,6,0,0,0,1,飞利浦（PHILIPS）洁肤仪 女士电子美容仪洁肤仪洗脸BSC201/00 收纳袋,28018301954,2018-05-17 23:55:37
京东,https://item.jd.com/18646217744.html,匹奇（PRITECH）,匹奇（PRITECH）洁面仪,匹奇（PRITECH） 洁面仪男女士电动超声波硅胶洗脸机刷美容仪 黑头角质毛孔清洁器 红色,家用电器,59.00,7,1.0,7,0,0,0,0,"匹奇（PRITECH） ', '男女士电动超声波硅胶洗脸机刷美容仪 黑头角质毛孔清洁器 红色",18646217744,2018-05-17 23:55:37
京东,https://item.jd.com/10376776732.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）洁面仪,飞利浦（PHILIPS）多功能电子美容仪SC5340 电动洁面SPA仪 脸部眼部按摩洁面仪,家用电器,1066.00,1,1.0,1,0,0,0,1,飞利浦（PHILIPS）多功能电子美容仪SC5340 电动洁面SPA仪 脸部眼部按摩,10376776732,2018-05-17 23:55:37
京东,https://item.jd.com/26436784613.html,KETRINA,KETRINA洁面仪,ketrina洁面仪  电动硅胶洗脸仪毛孔清洁器家用洗脸刷洗面仪神器 黄色,家用电器,88.00,4,1.0,4,0,0,0,1,电动硅胶洗脸仪毛孔清洁器家用洗脸刷洗面仪神器 黄色,26436784613,2018-05-17 23:55:37
京东,https://item.jd.com/12876628272.html,西屋（Westinghouse）,西屋（Westinghouse）洁面仪,西屋（Westinghouse） 美国西屋声波洁面仪硅胶洗脸仪毛孔清洁美容仪洗脸刷 送电动牙刷,家用电器,899.00,60,1.0,60,0,0,0,10,"西屋（Westinghouse） 美国西屋声波', '硅胶洗脸仪毛孔清洁美容仪洗脸刷 送电动牙刷",12876628272,2018-05-17 23:55:37
京东,https://item.jd.com/27964184683.html,SENMEI,SENMEI洁面仪,洁面仪洗脸刷洗面仪 硅胶电动洗脸仪 毛孔清洁美容按摩洗脸器 灰色男士款,家用电器,399.00,0,1.0,0,0,0,0,0,洗脸刷洗面仪 硅胶电动洗脸仪 毛孔清洁美容按摩洗脸器 灰色男士款,27964184683,2018-05-17 23:55:38
京东,https://item.jd.com/18802118489.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）洁面仪,飞利浦（PHILIPS）脸部按摩头SC6060 多功能洁肤仪脸部按摩仪电动洁面仪刷头,家用电器,396.00,6,1.0,6,0,0,0,0,"飞利浦（PHILIPS）脸部按摩头SC6060 多功能洁肤仪脸部按摩仪电动', '刷头",18802118489,2018-05-17 23:55:38
京东,https://item.jd.com/28110463611.html,金稻,金稻洁面仪,【品牌盛典】金稻 家用洁面仪美容黑头仪电动脸部铲皮机 KD8023,家用电器,158.00,0,1.0,0,0,0,0,0,"品牌盛典】金稻 家用', '美容黑头仪电动脸部铲皮机 KD8023",28110463611,2018-05-17 23:55:38
京东,https://item.jd.com/26602104501.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）洁面仪,飞利浦（PHILIPS）男士洁面仪美容器 多功能面部护理 脸部按摩仪MS5085/00,家用电器,2199.00,0,1.0,0,0,0,0,0,"飞利浦（PHILIPS）男士', '美容器 多功能面部护理 脸部按摩仪MS5085/00",26602104501,2018-05-17 23:55:38
京东,https://item.jd.com/7154155.html,科莱丽（Clarisonic）,科莱丽（Clarisonic）洁面仪,科莱丽组套,家用电器,630.00,0,1.0,0,0,0,0,0,"科莱丽（Clarisonic）', '声波电动超值刷头套装 动力焕白刷头全年补充装",7154155,2018-05-17 23:55:38
京东,https://item.jd.com/6940380.html,科莱丽（Clarisonic）,科莱丽（Clarisonic）洁面仪,科莱丽组套,家用电器,690.00,0,1.0,0,0,0,0,0,"科莱丽（Clarisonic）', '声波电动超值刷头套装 奢华羊绒刷头全年补充装",6940380,2018-05-17 23:55:38
京东,https://item.jd.com/27000285373.html,嫩芙（Runve）,嫩芙（Runve）洁面仪,嫩芙（runve）电动硅胶洁面仪 家用美容仪去粉刺去黑头神器自动起泡洗脸刷 粉红色,家用电器,268.00,0,1.0,0,0,0,0,0,"嫩芙（runve）电动硅胶', ' 家用美容仪去粉刺去黑头神器自动起泡洗脸刷 粉红色",27000285373,2018-05-17 23:55:38
京东,https://item.jd.com/7154141.html,科莱丽（Clarisonic）,科莱丽（Clarisonic）洁面仪,科莱丽组套,家用电器,670.00,0,1.0,0,0,0,0,0,"科莱丽（Clarisonic）', '声波电动超值刷头套装 经典组合全年补充装",7154141,2018-05-17 23:55:38
京东,https://item.jd.com/22302378904.html,精睿（JR）,精睿（JR）洁面仪,精睿（JR） 声波电动洗脸仪神器洁面仪 女男机硅胶洗面仪刷 浅紫色,家用电器,199.00,30,1.0,30,0,0,0,3,"精睿（JR） 声波电动洗脸仪神器', ' 女男机硅胶洗面仪刷 浅紫色",22302378904,2018-05-17 23:55:38
京东,https://item.jd.com/22392978208.html,南极人（Nanjiren）,南极人（Nanjiren）洁面仪,南极人（Nanjiren） 洗脸仪 硅胶电动洁面仪 洗脸刷 无线洁面仪 毛孔清洁 家用男女通用美容仪 粉红色,家用电器,99.00,0,1.0,0,0,0,0,0,"南极人（Nanjiren） 洗脸仪 硅胶电动', ' 洗脸刷 无线', ' 毛孔清洁 家用男女通用美容仪 粉红色",22392978208,2018-05-17 23:55:38
京东,https://item.jd.com/20131472151.html,娇源（BEAUTYSAY）,娇源（BEAUTYSAY）洁面仪,娇源（BEAUTYSAY） 超声波洁面仪电动美容仪硅胶洁面器男女洗脸仪去角质黑头清洁仪器 粉红色,家用电器,168.00,80,1.0,80,0,0,2,8,"娇源（BEAUTYSAY） 超声波', '电动美容仪硅胶洁面器男女洗脸仪去角质黑头清洁仪器 粉红色",20131472151,2018-05-17 23:55:38
京东,https://item.jd.com/24629662400.html,伊芙美,伊芙美洁面仪,伊芙美 男女震动洁面仪 硅胶电动毛孔清洁美容按摩洗脸器   适应敏感肌肤 粉红色,家用电器,109.00,10,1.0,10,0,0,0,1,"伊芙美 男女震动', ' 硅胶电动毛孔清洁美容按摩洗脸器   适应敏感肌肤 粉红色",24629662400,2018-05-17 23:55:39
京东,https://item.jd.com/25048677355.html,BlingBelle,BlingBelle洁面仪,【包邮】BlingBelle 洁面仪 德国洁面仪贝儿硅胶电动男女毛孔清洁美容按摩充电洗脸仪器 二代无线充电-贝尔洁面仪粉红色,家用电器,108.00,90,1.0,90,0,0,0,5,"包邮】BlingBelle ', ' 德国', '贝儿硅胶电动男女毛孔清洁美容按摩充电洗脸仪器 二代无线充电-贝尔', '粉红色",25048677355,2018-05-17 23:55:39
京东,https://item.jd.com/2237624.html,斐珞尔（FOREO）,斐珞尔（FOREO）洁面仪,斐珞尔FOREO LUNA 白色,家用电器,1480.00,800,0.97,700,10,10,6,100,"斐珞尔（FOREO）', ' 硅胶电动毛孔清洁美容按摩洗脸器 适合特别敏感性肌肤 露娜 LUNA 白色",2237624,2018-05-17 23:55:39
京东,https://item.jd.com/10642738145.html,绿朵,绿朵洁面仪,绿朵 洁面仪电动洗脸毛孔清洁器光波美容仪洁面仪女洗脸仪 家用离子导入仪 红色,家用电器,98.00,500,0.97,500,7,4,9,40,"绿朵 ', '电动洗脸毛孔清洁器光波美容仪', '女洗脸仪 家用离子导入仪 红色",10642738145,2018-05-17 23:55:39
京东,https://item.jd.com/20887212505.html,goodwind,goodwind洁面仪,goodwind 家用电动洗脸刷超声波洁面仪毛孔清洁器去黑头充电式面部清洁神器洁肤仪 多功能美容仪器-送刷头,家用电器,398.00,20,1.0,20,0,0,0,3,"家用电动洗脸刷超声波', '毛孔清洁器去黑头充电式面部清洁神器洁肤仪 多功能美容仪器-送刷头",20887212505,2018-05-17 23:55:39
京东,https://item.jd.com/18660028660.html,高博士（GAOBOSHI）,高博士（GAOBOSHI）洁面仪,永日 洁面仪 电动洗脸仪男女士充电式声波震动洗脸刷软毛家用皮肤清洁仪洁肤仪毛孔清洁器洗脸器 金色Q3,家用电器,129.00,10,1.0,10,0,0,0,3,"永日 ', ' 电动洗脸仪男女士充电式声波震动洗脸刷软毛家用皮肤清洁仪洁肤仪毛孔清洁器洗脸器 金色Q3",18660028660,2018-05-17 23:55:39
京东,https://item.jd.com/27023664379.html,南极人（NANJIREN）,南极人（NANJIREN）洁面仪,南极人美容仪 声波电动洁面仪 洗脸仪 导入美容仪 美容器毛孔清洁器 玫瑰金色,家用电器,1899.00,0,1.0,0,0,0,0,0,"南极人美容仪 声波电动', ' 洗脸仪 导入美容仪 美容器毛孔清洁器 玫瑰金色",27023664379,2018-05-17 23:55:39
京东,https://item.jd.com/19137326690.html,MKS,MKS洁面仪,MKS 美克斯（）洁面仪NV8290电动硅胶脸部洗脸仪器毛孔清洁美容仪,家用电器,199.00,0,1.0,0,0,0,0,0,"美克斯（）', 'NV8290电动硅胶脸部洗脸仪器毛孔清洁美容仪",19137326690,2018-05-17 23:55:39
京东,https://item.jd.com/21484411180.html,PHILIPS,PHILIPS洁面仪,飞利浦（PHILIPS）洁面仪替换刷头 适用于飞利浦男士洁面仪 精细刷头MS597/51,家用电器,179.00,1,1.0,1,0,0,0,0,"飞利浦（PHILIPS）', '替换刷头 适用于飞利浦男士', ' 精细刷头MS597/51",21484411180,2018-05-17 23:55:39
京东,https://item.jd.com/27392583321.html,金稻（KingDom）,金稻（KingDom）洁面仪,硅胶电动声波洁面仪 男女毛孔清洁按摩电动洗脸仪去黑头仪器便携面部美容器 玫红色,家用电器,99.00,2,1.0,2,0,0,0,2,"硅胶电动声波', ' 男女毛孔清洁按摩电动洗脸仪去黑头仪器便携面部美容器 玫红色",27392583321,2018-05-17 23:55:39
京东,https://item.jd.com/24083911962.html,睿琪智盛,睿琪智盛洁面仪,睿琪智盛 电动洁面仪洗 脸机器 毛孔清洁仪器 面脸部按摩家用震动软毛刷 炫丽红,家用电器,28.00,2,0.5,1,1,0,0,0,"睿琪智盛 电动', '洗 脸机器 毛孔清洁仪器 面脸部按摩家用震动软毛刷 炫丽红",24083911962,2018-05-17 23:55:39
京东,https://item.jd.com/22851031523.html,金稻（KINGDOMCARES）,金稻（KINGDOMCARES）洁面仪,金稻（KINGDOMCARES） 洁面仪趣味家用洗脸仪电动毛孔清洁器硅胶美容洗脸仪器洗面刷 天空蓝,家用电器,138.00,4,1.0,4,0,0,0,0,"金稻（KINGDOMCARES） ', '趣味家用洗脸仪电动毛孔清洁器硅胶美容洗脸仪器洗面刷 天空蓝",22851031523,2018-05-17 23:55:39
京东,https://item.jd.com/11014939626.html,MKS,MKS洁面仪,MKS/美克斯 洗脸仪 声波洁面仪洗脸器毛孔清洁器美容仪洗脸机洗面机充电,家用电器,140.00,300,0.98,300,2,2,1,20,"美克斯 洗脸仪 声波', '洗脸器毛孔清洁器美容仪洗脸机洗面机充电",11014939626,2018-05-17 23:55:39
京东,https://item.jd.com/27865272068.html,德尔玛（Deerma）,德尔玛（Deerma）洁面仪,德尔玛（Deerma） JM136洁面仪 自由互换四大刷头 脸部深层清洁,家用电器,698.00,80,1.0,80,0,0,2,7,"德尔玛（Deerma） JM136', ' 自由互换四大刷头 脸部深层清洁",27865272068,2018-05-17 23:55:39
京东,https://item.jd.com/11882165831.html,金稻（KingDom）,金稻（KingDom）洁面仪,金稻（KingDom）电动洁面仪 KD3033C 洗脸刷便携 去黑头毛孔清洁美容仪器,家用电器,198.00,10,1.0,10,0,0,1,0,"金稻（KingDom）电动', ' KD3033C 洗脸刷便携 去黑头毛孔清洁美容仪器",11882165831,2018-05-17 23:55:39
京东,https://item.jd.com/26339939420.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）洁面仪,飞利浦（PHILIPS） 男士洁面仪 带多种刷头 洗脸仪MS5031/00,家用电器,879.00,0,1.0,0,0,0,0,0,"飞利浦（PHILIPS） 男士', ' 带多种刷头 洗脸仪MS5031/00",26339939420,2018-05-17 23:55:39
京东,https://item.jd.com/18799981447.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）洁面仪,飞利浦（PHILIPS）洁面仪SC5275充电器用SC5266 SC5265SC527,家用电器,65.00,0,1.0,0,0,0,0,0,"飞利浦（PHILIPS）', 'SC5275充电器用SC5266 SC5265SC527",18799981447,2018-05-17 23:55:39
京东,https://item.jd.com/11882986529.html,金稻,金稻洁面仪,金稻家用洁面仪亲肤毛刷头声波电动洗脸刷去黑头不伤肤美容洗脸仪器 红色亲肤细毛刷,家用电器,69.00,10,0.92,10,1,0,0,1,"金稻家用', '亲肤毛刷头声波电动洗脸刷去黑头不伤肤美容洗脸仪器 红色亲肤细毛刷",11882986529,2018-05-17 23:55:39
京东,https://item.jd.com/20353029972.html,南极人（NANJIREN）,南极人（NANJIREN）洁面仪,南极人（NANJIREN） 硅胶超声波洁面仪电动洗脸仪洗面毛孔清洁器美容仪 玫红色,家用电器,119.00,0,1.0,0,0,0,0,0,"南极人（NANJIREN） 硅胶超声波', '电动洗脸仪洗面毛孔清洁器美容仪 玫红色",20353029972,2018-05-17 23:55:40
京东,https://item.jd.com/18801179621.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）洁面仪,飞利浦（PHILIPS）洁面仪SC5275充电底座 通用SC5266充电器底座,家用电器,88.00,0,1.0,0,0,0,0,0,"飞利浦（PHILIPS）', 'SC5275充电底座 通用SC5266充电器底座",18801179621,2018-05-17 23:55:40
京东,https://item.jd.com/15348129084.html,BLUECARE,BLUECARE洁面仪,BLUECARE 洁面仪 蓝氧水多功能护理机 清洁毛孔女士洗脸仪 钛金灰,家用电器,4980.00,1,1.0,1,0,0,0,1,蓝氧水多功能护理机 清洁毛孔女士洗脸仪 钛金灰,15348129084,2018-05-17 23:55:40
京东,https://item.jd.com/27865053484.html,德尔玛（Deerma）,德尔玛（Deerma）洁面仪,德尔玛（Deerma）洁面仪负离子硅胶美容仪 深层洁净JM126,家用电器,259.00,80,1.0,80,0,0,2,7,"德尔玛（Deerma）', '负离子硅胶美容仪 深层洁净JM126",27865053484,2018-05-17 23:55:40
京东,https://item.jd.com/26339931257.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）洁面仪,飞利浦（PHILIPS） 男士洁面仪 MS5030/00 控油净透洁面仪 洗脸仪,家用电器,549.00,0,1.0,0,0,0,0,0,"飞利浦（PHILIPS） 男士', ' MS5030/00 控油净透', ' 洗脸仪",26339931257,2018-05-17 23:55:40
京东,https://item.jd.com/28194057488.html,丹龙,丹龙洁面仪,丹龙声波洁面仪洗脸仪电动毛孔清洁仪洗脸刷脸部按摩美容仪 白色,家用电器,399.00,0,1.0,0,0,0,0,0,"丹龙声波', '洗脸仪电动毛孔清洁仪洗脸刷脸部按摩美容仪 白色",28194057488,2018-05-17 23:55:40
京东,https://item.jd.com/26632447225.html,涂酷（too cool for school）,涂酷（too cool for school）洁面仪,涂酷（too cool for school） 洗脸刷洗脸仪洁面仪,家用电器,9.90,0,1.0,0,0,0,0,0,涂酷（too cool for school） 洗脸刷洗脸仪,26632447225,2018-05-17 23:55:40
京东,https://item.jd.com/28147952293.html,维他密斯,维他密斯洁面仪,维他密斯洁面仪硅胶洗脸仪电动毛孔清洁器美容按摩洗脸器V0520,家用电器,89.00,0,1.0,0,0,0,0,0,"维他密斯', '硅胶洗脸仪电动毛孔清洁器美容按摩洗脸器V0520",28147952293,2018-05-17 23:55:40
京东,https://item.jd.com/27966402171.html,魅优（MEIYOU）,魅优（MEIYOU）洁面仪,洁面仪电动硅胶洗脸刷脸部按摩祛黑头毛孔清洁蒸脸美容器 粉红色,家用电器,128.00,0,1.0,0,0,0,0,0,电动硅胶洗脸刷脸部按摩祛黑头毛孔清洁蒸脸美容器 粉红色,27966402171,2018-05-17 23:55:40
京东,https://item.jd.com/27310718429.html,科莱丽（Clarisonic）,科莱丽（Clarisonic）洁面仪,科莱丽（Clarisonic）洁面仪声波电动超值刷头套装 经典组合全年补充装,家用电器,678.00,1,1.0,1,0,0,0,0,"科莱丽（Clarisonic）', '声波电动超值刷头套装 经典组合全年补充装",27310718429,2018-05-17 23:55:40
京东,https://item.jd.com/1230010655.html,娇源（BEAUTYSAY）,娇源（BEAUTYSAY）洁面仪,娇源（BEAUTYSAY） 洁面仪超声波洗脸仪洗脸机美容仪  脸部按摩洗脸仪器毛孔清洁器,家用电器,198.00,1700,0.98,1700,10,10,0,8,"娇源（BEAUTYSAY） ', '超声波洗脸仪洗脸机美容仪  脸部按摩洗脸仪器毛孔清洁器",1230010655,2018-05-17 23:55:41
京东,https://item.jd.com/18178005086.html,TOUCHBeauty,TOUCHBeauty洁面仪,渲美 电动洁面仪毛孔清洁器吸黑头去角质洗脸仪洁面刷美容仪器 升级版,家用电器,69.00,10,1.0,10,0,0,0,0,"渲美 电动', '毛孔清洁器吸黑头去角质洗脸仪洁面刷美容仪器 升级版",18178005086,2018-05-17 23:55:41
京东,https://item.jd.com/4588140.html,科莱丽（Clarisonic）,科莱丽（Clarisonic）洁面仪,科莱丽洁面仪,家用电器,999.00,20,0.95,20,0,1,0,1,"科莱丽（Clarisonic）声波净颜仪 MIA2 HOLIDAY 节日礼盒（', ' 洗面清洁去角质 赠动力焕白刷头",4588140,2018-05-17 23:55:41
京东,https://item.jd.com/11882252891.html,金稻（KingDom）,金稻（KingDom）洁面仪,金稻（KingDom） 电动洁面仪 KD3033S 洗脸刷座充 去黑头毛孔清洁美容仪器家用 浅蓝色,家用电器,228.00,20,1.0,20,0,0,0,1,"金稻（KingDom） 电动', ' KD3033S 洗脸刷座充 去黑头毛孔清洁美容仪器家用 浅蓝色",11882252891,2018-05-17 23:55:41
京东,https://item.jd.com/26497522807.html,BlingBelle,BlingBelle洁面仪,BlingBelle 德国贝儿二代无线充电电动硅胶洁面仪 毛孔清洁洗脸 按摩男女美容器 粉红色,家用电器,108.00,40,1.0,40,0,0,0,20,"德国贝儿二代无线充电电动硅胶', ' 毛孔清洁洗脸 按摩男女美容器 粉红色",26497522807,2018-05-17 23:55:41
京东,https://item.jd.com/26349823214.html,MKS,MKS洁面仪,MKS/美克斯硅胶电动洁面仪毛孔清洁脸部按摩器超声波美容仪洗脸刷 NV8290 硅胶洁面仪,家用电器,199.00,8,1.0,8,0,0,0,1,"美克斯硅胶电动', '毛孔清洁脸部按摩器超声波美容仪洗脸刷 NV8290 硅胶",26349823214,2018-05-17 23:55:41
京东,https://item.jd.com/23695570660.html,欧卫（ovi）,欧卫（ovi）洁面仪,欧卫（ovi） 净颜紧致.温感声波洁面仪 硅胶充电式家用美容仪洗脸仪器温感按摩毛孔清洁器洗脸器 魔幻粉,家用电器,369.00,40,1.0,40,0,0,0,4,"欧卫（ovi） 净颜紧致.温感声波', ' 硅胶充电式家用美容仪洗脸仪器温感按摩毛孔清洁器洗脸器 魔幻粉",23695570660,2018-05-17 23:55:41
京东,https://item.jd.com/26421659733.html,金稻（KINGDOMCARES）,金稻（KINGDOMCARES）洁面仪,金稻洁面仪毛孔清洁器硅胶洗脸仪金韬充电式洗面仪电动洗脸神器 粉红色,家用电器,138.00,7,1.0,7,0,0,0,3,"金稻', '毛孔清洁器硅胶洗脸仪金韬充电式洗面仪电动洗脸神器 粉红色",26421659733,2018-05-17 23:55:41
京东,https://item.jd.com/3149462.html,科莱丽（Clarisonic）,科莱丽（Clarisonic）洁面仪,科莱丽洁面,家用电器,149.00,500,0.97,500,6,5,1,50,"科莱丽（Clarisonic）声波深彻净颜仪身体刷头（', ' 去角质 深层清洁 身体适用",3149462,2018-05-17 23:55:41
京东,https://item.jd.com/5513545.html,西屋（Westinghouse）,西屋（Westinghouse）洁面仪,西屋J2,家用电器,1299.00,50,1.0,50,0,0,1,9,"西屋（Westinghouse）', ' 超声波 硅胶 洗脸仪 毛孔清洁 热敷 美容仪 美容器 J2（玫红色",5513545,2018-05-17 23:55:41
京东,https://item.jd.com/24752706989.html,飞利浦,飞利浦洁面仪,飞利浦 （PHILIPS）洁面仪电动洗脸清洁洁面刷控油 MS5030/5031/5039 新款清洁型-MS5031-四个刷头,家用电器,739.00,7,1.0,7,0,0,0,0,"飞利浦 （PHILIPS）', '电动洗脸清洁洁面刷控油 MS5030/5031/5039 新款清洁型-MS5031-四个刷头",24752706989,2018-05-17 23:55:41
京东,https://item.jd.com/27564179825.html,Benss,Benss洁面仪,Benss 吸黑头仪器神器 去黑头吸出器电动毛孔清洁器 去粉刺导出洁面美容仪器 白色,家用电器,228.00,70,1.0,70,0,0,1,3,吸黑头仪器神器 去黑头吸出器电动毛孔清洁器 去粉刺导出洁面美容仪器 白色,27564179825,2018-05-17 23:55:41
京东,https://item.jd.com/26422672774.html,匹奇（PRITECH）,匹奇（PRITECH）洁面仪,匹奇（PRITECH）亲肤硅胶电动洁面仪毛孔清洁充电美容按摩器BCM-1020 蓝,家用电器,129.00,10,1.0,10,0,0,0,0,"匹奇（PRITECH）亲肤硅胶电动', '毛孔清洁充电美容按摩器BCM-1020 蓝",26422672774,2018-05-17 23:55:41
京东,https://item.jd.com/25537967602.html,叶语（ORGANIC PURE）,叶语（ORGANIC PURE）洁面仪,叶语（ORGANIC PURE） 吸黑头洁面仪美容仪 去黑头毛孔清洁器收毛孔粉刺洁面洗脸 黑头仪蓝色-高冷酷帅,家用电器,199.00,800,0.98,800,9,6,0,40,"叶语（ORGANIC PURE） 吸黑头', '美容仪 去黑头毛孔清洁器收毛孔粉刺洁面洗脸 黑头仪蓝色-高冷酷帅",25537967602,2018-05-17 23:55:41
京东,https://item.jd.com/25156574548.html,科莱丽（Clarisonic）,科莱丽（Clarisonic）洁面仪,科莱丽（Clarisonic）洁面仪Mia2美容仪 狗年好运定制款洗脸仪 动力焕白刷头,家用电器,209.00,60,1.0,60,0,0,0,20,"科莱丽（Clarisonic）', 'Mia2美容仪 狗年好运定制款洗脸仪 动力焕白刷头",25156574548,2018-05-17 23:55:41
京东,https://item.jd.com/26808731429.html,MCMELLCAO,MCMELLCAO洁面仪,MCMELLCAO 女生竹炭洁面仪电动 无线充电防水 硅胶毛孔清洁器 女神洗脸仪刷 脸部清洁仪 玫瑰红,家用电器,79.00,10,1.0,10,0,0,0,1,"女生竹炭', '电动 无线充电防水 硅胶毛孔清洁器 女神洗脸仪刷 脸部清洁仪 玫瑰红",26808731429,2018-05-17 23:55:41
京东,https://item.jd.com/17804133137.html,依氏之谜,依氏之谜洁面仪,依氏之谜 电动声波洁面仪 洁肤仪器洗脸刷 家用美容仪 面部清洁器 升级款-店长推荐,家用电器,99.00,900,0.99,900,8,1,7,3,"依氏之谜 电动声波', ' 洁肤仪器洗脸刷 家用美容仪 面部清洁器 升级款-店长推荐",17804133137,2018-05-17 23:55:41
京东,https://item.jd.com/11002212879.html,MKS,MKS洁面仪,MKS/美克斯 电动洁面仪 美容仪器家用洗脸机毛孔清洁器去油黑头 白色,家用电器,199.00,100,0.97,100,3,2,3,20,"美克斯 电动', ' 美容仪器家用洗脸机毛孔清洁器去油黑头 白色",11002212879,2018-05-17 23:55:41
